amenities,address,phone,id,target,scraped
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"9455 Hammerly Blvd. Houston, TX 77080",713-722-1491# 3006,3006,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"9292 Westheimer Rd Houston, TX 77063",713-782-2421# 6711,6711,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5510 W. Orem Dr. Houston, TX 77085",713-723-1118# 5269,5269,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4451 W Fuqua St, Corner Of Hiram Clark Houston, TX 77045",713-433-6447# 6238,6238,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"12234 Jones Rd. Houston, TX 77070",281-517-5691# 4456,4456,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"19715 Tomball Parkway Houston, TX 77070",281-517-1767# 5667,5667,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"917 Main St. Houston, TX 77002",713-982-5565# 6834,6834,FALSE,2021-11-20
COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1802 W. Mount Houston Road Houston, TX 77038",281-925-2740# 11278,11278,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"806 S 75th St Houston, TX 77023",713-926-8848# 6239,6239,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1325 Fm 1960 Road West Houston, TX 77090",281-444-4582# 6514,6514,FALSE,2021-11-20
,"4323 San Felipe St Houston, TX 77027",,16368,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1525 North Loop West Houston, TX 77008",713-868-7456# 10301,10301,FALSE,2021-11-20
,"984 Gessner Rd Houston, TX 77024",,16769,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"11112 Richmond Ave., Corner Of Wilcrest Houston, TX 77042",713-458-2871# 3181,3181,FALSE,2021-11-20
,"8605 Westheimer Rd Houston, TX 77063",,17222,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1339 S. Dairy Ashford St. Houston, TX 77077",281-493-3260# 6650,6650,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4131 Aldine Mail Rte. Houston, TX 77039",281-985-4741# 7222,7222,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"959 Bay Area Blvd. Houston, TX 77058",281-212-8040# 5880,5880,FALSE,2021-11-20
COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"8550 West Airport Blvd. Houston, TX 77071",713-596-2163# 5320,5320,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"15411 Wallisville Rd., Houston, TX 77049",281-459-2740# 6773,6773,FALSE,2021-11-20
,"19955 Katy Fwy Houston, TX 77094",,16334,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"10902 Bissonett Rd. Houston, TX 77099",281-776-3874# 5882,5882,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"4700 Kirby Dr. Houston, TX 77098",713-533-2200# 5685,5685,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"12260 Bellaire Blvd. Houston, TX 77072",281-776-3866# 5884,5884,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1001 Waugh Dr., Corner Of Dallas Avenue Houston, TX 77019",713-807-7859# 5840,5840,FALSE,2021-11-20
,"13250 Northwest Fwy Houston, TX 77040",,16298,TRUE,2021-11-20
,"8503 S Sam Houston Pkwy E Houston, TX 77075",,17540,TRUE,2021-11-20
,"2580 Shearn St Houston, TX 77007",,17181,TRUE,2021-11-20
,"21515 Tomball Pkwy Houston, TX 77070",,16491,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5212 Antoine Dr Houston, TX 77092",713-682-2533# 6294,6294,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3140 Fm 1960 Rd. W. Houston, TX 77068",281-880-1092# 5838,5838,FALSE,2021-11-20
Accepts SNAP|COVID Testing|CVS y más|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"12601 Tomball Pkwy. Houston, TX 77086",281-272-7190# 4706,4706,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"15010 Memorial Dr. Houston, TX 77079",281-368-1600# 1753,1753,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"9410 Fuqua St. Houston, TX 77075",713-987-9479# 10638,10638,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"11600 Fm 1960 Rd. W. Houston, TX 77065",281-517-7258# 4983,4983,FALSE,2021-11-20
,"10801 Westheimer Rd Houston, TX 77042",,16017,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4150 N. Shepherd Houston, TX 77018",713-884-4040# 5910,5910,FALSE,2021-11-20
Accepts SNAP|Photo & Passport,"2266 W. Holcombe Blvd. Houston, TX 77030",713-218-2180# 5833,5833,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"8201 Katy Freeway Houston, TX 77024",713-957-7500# 6726,6726,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2111 W. Alabama St. Houston, TX 77098",713-874-1085# 10554,10554,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"12585 Richmond Ave. Houston, TX 77082",281-749-8861# 4427,4427,FALSE,2021-11-20
,"12701 Fm 1960 Rd W Houston, TX 77065",,17227,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"14115 East Sam Houston Pkwy. North Houston, TX 77044",281-459-1826# 5517,5517,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"11540 Westheimer Rd Houston, TX 77077",281-679-8031# 6728,6728,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"4314 North Freeway Houston, TX 77022",713-695-4845# 6409,6409,FALSE,2021-11-20
,"110 E. Richey Road Houston, TX 77090",281-885-1482# 11326,11326,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3811 Old Spanish Trail Houston, TX 77021",713-741-7900# 7198,7198,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"5603 Fm1960 W Houston, TX 77069",281-397-4030# 7154,7154,FALSE,2021-11-20
Accepts SNAP|CVS y más|Photo & Passport,"4702 Irvington Blvd Houston, TX 77009",713-694-9158# 7231,7231,FALSE,2021-11-20
,"2700 Eldridge Pkwy Houston, TX 77082",,17476,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"9101 Hwy 6 North Houston, TX 77095",281-859-3210# 3190,3190,FALSE,2021-11-20
Photo & Passport|UPS Access Point,"300 Milam Street, Ste A, Houston, TX 77002",713-223-0371# 11094,11094,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5401 Washington Ave Houston, TX 77007",713-861-3883# 7476,7476,FALSE,2021-11-20
Accepts SNAP|UPS Access Point,"6011 Kirby Dr Houston, TX 77005",713-522-3983# 7479,7479,FALSE,2021-11-20
,"6801 Fm 1960 Rd W Houston, TX 77069",,17154,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"6504 W Little York Houston, TX 77040",713-937-9600# 7038,7038,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"5402 Westheimer Rd Ste K Houston, TX 77056",713-877-1479# 7753,7753,FALSE,2021-11-20
,"6955 Highway 6 N Houston, TX 77084",,16386,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"9125 Hillcroft St. Houston, TX 77096",713-271-0998# 3156,3156,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1000 Elgin St. Houston, TX 77004",713-526-4478# 784,784,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1002 Gessner Drive Houston, TX 77055",713-647-0259# 8912,8912,FALSE,2021-11-20
Accepts SNAP|COVID Testing|CVS y más|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3401 Tidwell Rd Houston, TX 77093",713-691-6571# 7106,7106,FALSE,2021-11-20
,"14703 Eagle Vista Dr Ste 100 Houston, TX 77077",281-249-7290# 48353,48353,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"402 Gray St. Houston, TX 77002",713-982-5527# 5968,5968,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5725 N. Eldridge Pkwy., Corner Of Tanner Road Houston, TX 77041",713-856-1464# 5969,5969,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"8789 West Fm 1960 Bypass Rd., Humble, TX 77338",281-548-1020# 10267,10267,FALSE,2021-11-20
COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"17900 West Lake Houston Parkway Humble, TX 77346",281-319-0001# 10979,10979,FALSE,2021-11-20
,"20777 Hwy 59 N Humble, TX 77338",,16789,TRUE,2021-11-20
,"6931 Fm 1960 Rd E Humble, TX 77346",,17452,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"5440 Atascocita Rd. Humble, TX 77346",281-812-4377# 5328,5328,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"8000 N. Sam Houston Pkwy East. Humble, TX 77396",281-454-0101# 7151,7151,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"20030 W. Lake Houston Pkwy Humble, TX 77346",281-852-4700# 7416,7416,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"2421 Sam Houston Ave. Huntsville, TX 77340",936-439-9038# 10265,10265,FALSE,2021-11-20
,"259 Interstate 45 S Huntsville, TX 77340",,17561,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1569 11th St Huntsville, TX 77340",936-295-6448# 6655,6655,FALSE,2021-11-20
MinuteClinic,"1400 Precinct Line Rd Hurst, TX 76053",,16892,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1233 Precinct Line Rd. Hurst, TX 76053",817-595-2484# 485,485,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"301 Chris Kelley Blvd. Hutto, TX 78634",512-846-1003# 10486,10486,FALSE,2021-11-20
COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"8580 N. Macarthur Blvd Irving, TX 75063",469-420-9260# 10880,10880,FALSE,2021-11-20
Drive-Thru Pharmacy,"8700 North Belt Line Road Irving, TX 75063",214-765-2014# 11389,11389,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"5500 N. Macarthur Irving, TX 75038",972-518-1325# 15,15,FALSE,2021-11-20
,"7845 N Macarthur Blvd Irving, TX 75063",,16419,TRUE,2021-11-20
Accepts SNAP|COVID Testing|CVS y más|Drive-Thru Pharmacy|Photo & Passport,"3401 W. Walnut Hill Ln. Irving, TX 75038",972-443-0683# 5260,5260,FALSE,2021-11-20
Accepts SNAP|COVID Testing|CVS y más|Drive-Thru Pharmacy|Photo & Passport,"2222 N Story Rd Irving, TX 75062",972-255-4155# 6803,6803,FALSE,2021-11-20
Accepts SNAP|COVID Testing|CVS y más|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"934 E Irving Blvd Irving, TX 75060",972-579-0211# 7679,7679,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"410 W Rochelle Rd Irving, TX 75062",972-258-6015# 7715,7715,FALSE,2021-11-20
Accepts SNAP|COVID Testing|CVS y más|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1333 S Storey Rd Irving, TX 75060",972-986-8588# 7741,7741,FALSE,2021-11-20
Accepts SNAP|COVID Testing|CVS y más|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"10222 East Fwy Jacinto City, TX 77029",713-455-2341# 6665,6665,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"824 S. Jackson St. Jacksonville, TX 75766",903-586-3581# 7780,7780,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2720 Fm 1463 Katy, TX 77494",281-769-9255# 10177,10177,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"5902 Fm 1463 Rd. Katy, TX 77494",281-232-7014# 10544,10544,FALSE,2021-11-20
COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3950 W. Grand Parkway Katy, TX 77449",281-574-5407# 10952,10952,FALSE,2021-11-20
COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"322 Cane Island Pkwy Katy, TX 77494",346-307-8534# 11098,11098,FALSE,2021-11-20
,"23710 Westheimer Pkwy Katy, TX 77494",,17027,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"24950 Franz Rd. Katy, TX 77493",281-574-8282# 1996,1996,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"10522 Spring Green Blvd. Katy, TX 77494",281-392-3352# 2249,2249,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"110 Westgreen Blvd. Katy, TX 77450",281-578-2589# 3573,3573,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"3103 N. Fry Rd. Katy, TX 77449",281-646-2964# 3702,3702,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3050 W. Grand Pkwy. Katy, TX 77494",281-392-3788# 5690,5690,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"602 W. Grand Pkwy South, Corner Of Grand Parkway Katy, TX 77494",281-392-3808# 6747,6747,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1616 S Mason Rd Katy, TX 77450",281-395-5707# 7291,7291,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"102 E. Mulberry St., At The Corner Of Mulberry Street And Washington Street Kaufman, TX 75142",972-932-6585# 7404,7404,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"801 N. Tarrant Pkwy. Keller, TX 76248",817-428-5446# 3134,3134,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"101 N. Rufe Snow Dr. Keller, TX 76248",817-431-3513# 7663,7663,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"4464 N. Tarrant Pkwy Keller, TX 76248",817-431-4998# 8318,8318,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"112 Main St Kerrville, TX 78028",830-895-3311# 7728,7728,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1000 Stone Rd Kilgore, TX 75662",903-984-0646# 6925,6925,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"2502 Trimmier Rd. Killeen, TX 76542",254-554-0580# 10221,10221,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3300 W. Stan Schlueter Loop Killeen, TX 76549",254-526-4566# 10585,10585,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1000 E King Ave, Corner Of King And 14th Street Kingsville, TX 78363",361-592-9397# 656,656,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1350 Kingwood Dr Kingwood, TX 77339",281-358-3143# 7475,7475,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"4420 Kingwood Dr Kingwood, TX 77339",281-360-4800# 7522,7522,FALSE,2021-11-20
,"5188 Kyle Center Dr Kyle, TX 78640",,17606,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"102 North Us 81 Kyle, TX 78640",512-268-0390# 3505,3505,FALSE,2021-11-20
Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"224 Main Street N. La Feria, TX 78559",956-797-2366# 10338,10338,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"20601 Fm 1431 Lago Vista, TX 78645",512-267-8010# 8357,8357,FALSE,2021-11-20
,"202 Highway 332 W Lake Jackson, TX 77566",,16318,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"117 Oyster Creek Dr Lake Jackson, TX 77566",979-297-3254# 6704,6704,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"2306 Rr 620 South Lakeway, TX 78734",512-263-6000# 80,80,FALSE,2021-11-20
,"6604 Lake Worth Blvd Lake Worth, TX 76135",,17103,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"6640 Lake Worth Blvd Lake Worth, TX 76135",817-237-3363# 7642,7642,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"204 Newman Rd. La Marque, TX 77568",409-938-1149# 10598,10598,FALSE,2021-11-20
Accepts SNAP|Photo & Passport|UPS Access Point,"2304 Lubbock Hwy Lamesa, TX 79331",806-872-8810# 7707,7707,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1225 N Bluegrove Rd Lancaster, TX 75146",972-227-2145# 7640,7640,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"7000 Justin Rd. Lantana, TX 76226",940-584-0365# 5002,5002,FALSE,2021-11-20
COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3122 Underwood Road La Porte, TX 77571",281-241-3117# 11209,11209,FALSE,2021-11-20
Accepts SNAP|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1019 East Calton Rd. Laredo, TX 78041",956-723-4800# 10446,10446,FALSE,2021-11-20
Accepts SNAP,"3527 Jamie Zapata Hwy. Suite 102 Laredo, TX 78046",956-717-1515# 10820,10820,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"709 Guadalupe St Laredo, TX 78040",956-723-2911# 10821,10821,FALSE,2021-11-20
,"7501 San Dario Ave Laredo, TX 78045",,16252,TRUE,2021-11-20
,"1910 Bob Bullock Loop Laredo, TX 78043",,17197,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1295 East League City Pkwy. League City, TX 77573",281-332-8290# 5519,5519,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2700 W. Main St. League City, TX 77573",281-332-7430# 5843,5843,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"102 W. Main St. League City, TX 77573",281-338-4010# 5971,5971,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"3013 Marina Bay Dr. League City, TX 77573",281-538-2416# 7094,7094,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport|UPS Access Point,"5002 W Main St League City, TX 77573",281-557-4374# 7821,7821,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"500 No. Bagdad Rd., Corner Of 2243 Leander, TX 78641",512-259-0130# 4599,4599,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"402 College Ave. Levelland, TX 79336",806-894-8521# 7704,7704,FALSE,2021-11-20
,"725 Hebron Pkwy Lewisville, TX 75057",,16734,TRUE,2021-11-20
,"4760 State Hwy 121 Lewisville, TX 75056",,17550,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"100 W. Corporate Drive Lewisville, TX 75067",972-459-7725# 2977,2977,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1099 W. Main St Lewisville, TX 75067",972-436-3553# 6865,6865,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1496 Fm 407 Lewisville, TX 75077",972-317-2392# 7498,7498,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"2005 Highway 90 Liberty, TX 77575",936-336-7233# 7441,7441,FALSE,2021-11-20
COVID Testing|Drive-Thru Pharmacy,"504 S. Main St. Lindale, TX 75771",903-882-3158# 10339,10339,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|HealthHub|MinuteClinic|Photo & Passport,"2591 Fm 423 Little Elm, TX 75068",972-731-8032# 8336,8336,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1500 W Church St Livingston, TX 77351",936-327-2561# 7229,7229,FALSE,2021-11-20
,"3092 N Eastman Rd Ste 100 Longview, TX 75605",,17356,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"119 W Marshall Ave Longview, TX 75601",903-753-2686# 6851,6851,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"1754 W Loop 281 Longview, TX 75604",903-759-3816# 6899,6899,FALSE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport,"1401 University Avenue Lubbock, TX 79401",806-744-1618# 10521,10521,FALSE,2021-11-20
,"7302 University Ave Lubbock, TX 79423",,16021,TRUE,2021-11-20
,"6064 Marsha Sharp Freeway Lubbock, TX 79407",,17270,TRUE,2021-11-20
Accepts SNAP|COVID Testing|Drive-Thru Pharmacy|Photo & Passport|UPS Access Point,"608 North Slide Rd., Lubbock, TX 79416",806-762-1001# 4783,4783,FALSE,2021-11-20
